호선,역코드,역명,게이트그룹,게이트번호,승하차인원,순위,출구그룹,주이용출구번호
2,221,역삼,B,3,"264,362",2535,A,"1, 7"
2,221,역삼,B,4,"760,729",1134,A,"1, 7"
2,221,역삼,B,5,"543,653",1646,A,"1, 7"
2,221,역삼,B,6,"392,285",2094,A,"1, 7"
2,221,역삼,B,7,"559,779",1600,A,"1, 7"
2,221,역삼,B,8,"340,792",2255,A,"1, 7"
2,221,역삼,B,9,"355,328",2212,A,"1, 7"
2,221,역삼,B,10,"642,261",1386,A,"1, 7"
2,221,역삼,B,11,"1,066,757",652,A,"1, 7"
2,221,역삼,B,12,"1,442,366",322,A,"1, 7"
2,221,역삼,B,13,"1,747,824",175,A,"1, 7"
2,221,역삼,B,14,"2,146,123",81,A,"1, 7"
2,221,역삼,B,50,"17,105",3355,A,"1, 7"
2,221,역삼,C,29,"750,411",1151,B,3
2,221,역삼,C,30,"574,365",1565,B,3
2,221,역삼,C,31,"419,346",2016,B,3
2,221,역삼,C,32,"442,945",1936,B,3
2,221,역삼,C,33,"569,478",1582,B,3
2,221,역삼,C,34,"809,924",1039,B,3
2,221,역삼,C,35,"929,288",836,B,3
2,221,역삼,C,36,"921,799",848,B,3
2,221,역삼,C,37,"742,852",1164,B,3
2,221,역삼,C,38,"1,332,216",405,B,3
2,221,역삼,C,52,"125,525",2946,B,3
2,221,역삼,D,39,"915,622",860,B,3
2,221,역삼,D,40,"645,939",1377,B,3
2,221,역삼,D,41,"1,262,039",468,B,3
2,221,역삼,D,42,"1,122,238",588,B,3
2,221,역삼,D,43,"694,234",1268,B,3
2,221,역삼,D,44,"399,181",2072,B,3
2,221,역삼,D,45,"453,904",1911,B,3
2,221,역삼,D,46,"464,849",1876,B,3
2,221,역삼,D,47,"390,008",2099,B,3
2,221,역삼,D,48,"353,916",2217,B,3
2,221,역삼,D,49,"308,783",2362,B,3
2,221,역삼,D,53,"140,936",2902,B,3
2,222,강남,A,1,"1,905,141",125,A,"1, 12"
2,222,강남,A,2,"1,869,690",136,A,"1, 12"
2,222,강남,A,3,"1,825,188",150,A,"1, 12"
2,222,강남,A,4,"1,396,780",351,A,"1, 12"
2,222,강남,A,5,"1,807,503",154,A,"1, 12"
2,222,강남,A,6,"2,036,634",104,A,"1, 12"
2,222,강남,A,7,"912,737",872,A,"1, 12"
2,222,강남,A,8,"1,239,009",478,A,"1, 12"
2,222,강남,A,9,"1,428,452",332,A,"1, 12"
2,222,강남,A,10,"1,455,894",310,A,"1, 12"
2,222,강남,A,11,"1,325,514",411,A,"1, 12"
2,222,강남,A,12,"1,038,952",680,A,"1, 12"
2,222,강남,A,13,"1,377,007",366,A,"1, 12"
2,222,강남,A,14,"1,398,698",350,A,"1, 12"
2,222,강남,A,15,"735,694",1177,A,"1, 12"
2,222,강남,A,51,"285,462",2457,A,"1, 12"
2,222,강남,B,17,"1,201,877",509,B,10
2,222,강남,B,18,"969,334",775,B,10
2,222,강남,B,19,"1,102,821",603,B,10
2,222,강남,B,20,"1,006,374",717,B,10
2,222,강남,B,21,"1,165,501",552,B,10
2,222,강남,B,22,"838,203",983,B,10
2,222,강남,B,23,"541,841",1651,B,10
2,222,강남,B,24,"591,859",1522,B,10
2,222,강남,B,25,"1,085,993",620,B,10
2,222,강남,B,26,"1,448,128",317,B,10
2,222,강남,B,27,"2,410,789",43,B,10
2,222,강남,B,28,"2,223,011",71,B,10
2,222,강남,B,29,"2,026,412",105,B,10
2,222,강남,B,30,"1,831,591",147,B,10
2,222,강남,B,31,"1,580,222",250,B,10
2,222,강남,B,32,"1,348,431",392,B,10
2,222,강남,B,33,"900,903",889,B,10
2,222,강남,B,52,"93,335",3044,B,10
2,222,강남,C,35,"2,116,062",87,B,10
2,222,강남,C,36,"1,773,751",166,B,10
2,222,강남,C,37,"1,792,197",159,B,10
2,222,강남,C,38,"1,610,847",239,B,10
2,222,강남,C,39,"3,261,136",12,B,10
2,222,강남,C,40,"2,888,740",19,B,10
2,222,강남,C,41,"3,304,474",10,B,10
2,222,강남,C,42,"1,679,522",205,B,10
2,222,강남,C,43,"1,596,526",246,B,10
2,222,강남,C,44,"1,725,033",190,B,10
2,222,강남,C,45,"1,370,378",369,B,10
2,222,강남,C,46,"1,569,612",257,B,10
2,222,강남,C,47,"3,622,523",7,B,10
2,222,강남,C,48,"2,718,593",26,B,10
2,222,강남,C,49,"2,040,507",103,B,10
2,222,강남,C,53,"425,840",1997,B,10
2,223,교대,A,10,"479,998",1826,A,1
2,223,교대,A,11,"322,886",2315,A,1
2,223,교대,A,12,"436,899",1960,A,1
2,223,교대,A,13,"558,840",1602,A,1
2,223,교대,A,14,"478,690",1831,A,1
2,223,교대,A,15,"662,291",1342,A,1
2,223,교대,A,16,"1,163,832",554,A,1
2,223,교대,A,56,"17,070",3356,A,1
2,223,교대,B,1,"509,673",1747,A,1
2,223,교대,B,2,"544,103",1645,A,1
2,223,교대,B,3,"339,058",2265,A,1
2,223,교대,B,4,"249,592",2578,A,1
2,223,교대,B,5,"241,994",2601,A,1
2,223,교대,B,6,"1,429,650",331,A,1
2,223,교대,B,7,"689,611",1278,A,1
2,223,교대,B,55,"42,172",3218,A,1
2,223,교대,C,20,"1,101,208",604,B,6
2,223,교대,C,21,"632,110",1416,B,6
2,223,교대,C,22,"416,597",2027,B,6
2,223,교대,C,23,"286,642",2450,B,6
2,223,교대,C,24,"247,209",2585,B,6
2,223,교대,C,25,"329,357",2301,B,6
2,223,교대,C,26,"445,479",1931,B,6
2,223,교대,C,27,"597,007",1512,B,6
2,223,교대,C,28,"679,988",1301,B,6
2,223,교대,C,29,"680,834",1300,B,6
2,223,교대,C,30,"839,954",981,B,6
2,223,교대,C,31,"1,378,679",365,B,6
2,223,교대,C,57,"33,355",3263,B,6
2,223,교대,D,40,"2,680,710",27,B,6
2,223,교대,D,41,"1,562,155",261,B,6
2,223,교대,D,42,"951,185",806,B,6
2,223,교대,D,43,"683,190",1295,B,6
2,223,교대,D,44,"590,040",1528,B,6
2,223,교대,D,45,"679,537",1302,B,6
2,223,교대,D,46,"623,280",1440,B,6
2,223,교대,D,47,"1,671,638",208,B,6
2,223,교대,D,48,"1,624,905",230,B,6
2,223,교대,D,49,"1,293,616",439,B,6
2,223,교대,D,50,"1,187,816",526,B,6
2,223,교대,D,51,"1,447,576",318,B,6
2,223,교대,D,58,"58,959",3150,B,6
2,224,서초,A,10,"425,414",1998,A,1
2,224,서초,A,11,"281,117",2469,A,1
2,224,서초,A,12,"286,757",2447,A,1
2,224,서초,A,13,"445,218",1933,A,1
2,224,서초,A,14,"635,808",1405,A,1
2,224,서초,A,15,"582,008",1547,A,1
2,224,서초,A,16,"674,218",1321,A,1
2,224,서초,A,17,"1,381,464",361,A,1
2,224,서초,A,51,"35,048",3253,A,1
2,224,서초,B,1,"605,596",1487,A,1
2,224,서초,B,2,"393,497",2088,A,1
2,224,서초,B,3,"201,765",2738,A,1
2,224,서초,B,4,"1,269,690",460,A,1
2,224,서초,B,5,"937,719",827,A,1
2,224,서초,B,6,"247,253",2584,A,1
2,224,서초,B,7,"265,627",2527,A,1
2,224,서초,B,8,"288,387",2438,A,1
2,224,서초,B,50,"41,916",3219,A,1
2,224,서초,C,20,"700,846",1251,B,3
2,224,서초,C,21,"496,819",1779,B,3
2,224,서초,C,22,"442,887",1937,B,3
2,224,서초,C,23,"309,380",2358,B,3
2,224,서초,C,24,"931,591",833,B,3
2,224,서초,C,25,"635,662",1407,B,3
2,224,서초,C,26,"494,627",1790,B,3
2,224,서초,C,27,"610,084",1471,B,3
2,224,서초,C,28,"689,192",1284,B,3
2,224,서초,C,29,"698,025",1258,B,3
2,224,서초,C,30,"794,916",1065,B,3
2,224,서초,C,31,"1,073,980",637,B,3
2,224,서초,C,52,"41,535",3221,B,3
2,225,방배,A,7,"586,017",1540,A,1
2,225,방배,A,8,"393,902",2085,A,1
2,225,방배,A,9,"527,903",1692,A,1
2,225,방배,A,10,"657,231",1353,A,1
2,225,방배,A,11,"428,965",1984,A,1
2,225,방배,A,12,"918,756",854,A,1
2,225,방배,A,51,"23,205",3330,A,1
2,225,방배,B,1,"594,553",1515,A,1
2,225,방배,B,2,"296,199",2415,A,1
2,225,방배,B,3,"255,734",2558,A,1
2,225,방배,B,4,"241,135",2604,A,1
2,225,방배,B,5,"914,777",863,A,1
2,225,방배,B,6,"572,411",1573,A,1
2,225,방배,B,50,"30,307",3287,A,1
2,225,방배,C,20,"1,067,561",650,B,3
2,225,방배,C,21,"720,749",1204,B,3
2,225,방배,C,22,"996,302",733,B,3
2,225,방배,C,23,"1,330,418",406,B,3
2,225,방배,C,24,"775,613",1104,B,3
2,225,방배,C,25,"654,460",1356,B,3
2,225,방배,C,26,"650,922",1362,B,3
2,225,방배,C,27,"564,825",1587,B,3
2,225,방배,C,28,"1,046,457",671,B,3
2,225,방배,C,29,"998,354",729,B,3
2,225,방배,C,30,"667,924",1331,B,3
2,225,방배,C,52,"62,580",3135,B,3
2,226,사당,A,13,"973,841",766,A,14
2,226,사당,A,14,"749,257",1155,A,14
2,226,사당,A,16,"481,566",1821,A,14
2,226,사당,A,17,"251,322",2570,A,14
2,226,사당,A,18,"1,011,266",711,A,14
2,226,사당,A,19,"824,047",1017,A,14
2,226,사당,A,20,"1,047,510",668,A,14
2,226,사당,A,51,"34,394",3256,A,14
2,226,사당,B,2,"2,511,844",36,A,14
2,226,사당,B,3,"2,042,337",102,A,14
2,226,사당,B,4,"1,833,496",146,A,14
2,226,사당,B,5,"691,567",1277,A,14
2,226,사당,B,6,"810,808",1037,A,14
2,226,사당,B,7,"835,421",996,A,14
2,226,사당,B,8,"832,090",1007,A,14
2,226,사당,B,9,"595,463",1514,A,14
2,226,사당,B,10,"1,992,815",107,A,14
2,226,사당,B,11,"1,807,867",153,A,14
2,226,사당,B,12,"1,977,532",115,A,14
2,226,사당,B,50,"110,708",2993,A,14
2,226,사당,C,21,"430,370",1976,B,5
2,226,사당,C,22,"626,597",1430,B,5
2,226,사당,C,23,"855,877",961,B,5
2,226,사당,C,24,"935,656",828,B,5
2,226,사당,C,25,"451,051",1921,B,5
2,226,사당,C,26,"663,897",1339,B,5
2,226,사당,C,27,"1,732,392",185,B,5
2,226,사당,C,52,"105,904",3012,B,5
2,226,사당,D,30,"1,882,766",131,B,5
2,226,사당,D,31,"1,303,776",433,B,5
2,226,사당,D,32,"900,673",891,B,5
2,226,사당,D,33,"691,624",1275,B,5
2,226,사당,D,34,"334,541",2283,B,5
2,226,사당,D,35,"251,337",2569,B,5
2,226,사당,D,36,"1,235,307",482,B,5
2,226,사당,D,37,"673,231",1322,B,5
2,226,사당,D,38,"613,170",1463,B,5
2,226,사당,D,53,"144,955",2884,B,5
2,227,낙성대,A,10,"626,142",1431,A,1
2,227,낙성대,A,11,"467,399",1869,A,1
2,227,낙성대,A,12,"501,215",1769,A,1
2,227,낙성대,A,13,"983,558",752,A,1
2,227,낙성대,A,14,"887,633",911,A,1
2,227,낙성대,A,15,"549,909",1631,A,1
2,227,낙성대,A,16,"299,597",2400,A,1
2,227,낙성대,A,51,"105,867",3013,A,1
2,227,낙성대,B,1,"828,642",1014,A,1
2,227,낙성대,B,2,"554,058",1619,A,1
2,227,낙성대,B,3,"456,128",1903,A,1
2,227,낙성대,B,4,"532,316",1676,A,1
2,227,낙성대,B,5,"309,286",2359,A,1
2,227,낙성대,B,6,"403,353",2063,A,1
2,227,낙성대,B,7,"1,124,754",584,A,1
2,227,낙성대,B,50,"70,914",3112,A,1
2,227,낙성대,C,20,"627,491",1428,B,4
2,227,낙성대,C,21,"441,940",1943,B,4
2,227,낙성대,C,22,"303,211",2390,B,4
2,227,낙성대,C,23,"280,918",2470,B,4
2,227,낙성대,C,24,"313,125",2346,B,4
2,227,낙성대,C,25,"2,086,667",93,B,4
2,227,낙성대,C,26,"1,206,654",505,B,4
2,227,낙성대,C,27,"687,174",1286,B,4
2,227,낙성대,C,28,"378,103",2140,B,4
2,227,낙성대,C,29,"272,428",2496,B,4
2,227,낙성대,C,52,"198,149",2746,B,4
2,227,낙성대,D,30,"733,643",1180,B,4
2,227,낙성대,D,31,"503,563",1761,B,4
2,227,낙성대,D,32,"406,715",2055,B,4
2,227,낙성대,D,33,"367,287",2168,B,4
2,227,낙성대,D,34,"586,250",1537,B,4
2,227,낙성대,D,35,"920,252",851,B,4
2,227,낙성대,D,36,"1,092,402",615,B,4
2,227,낙성대,D,37,"306,993",2372,B,4
2,227,낙성대,D,38,"554,005",1620,B,4
2,227,낙성대,D,39,"1,366,190",375,B,4
2,227,낙성대,D,53,"94,626",3039,B,4
2,228,서울대입구,A,1,"2,047,594",101,A,3
2,228,서울대입구,A,2,"1,550,693",268,A,3
2,228,서울대입구,A,3,"2,456,340",41,A,3
2,228,서울대입구,A,4,"1,954,994",119,A,3
2,228,서울대입구,A,5,"1,310,115",428,A,3
2,228,서울대입구,A,6,"676,793",1314,A,3
2,228,서울대입구,A,7,"340,257",2259,A,3
2,228,서울대입구,A,8,"153,508",2860,A,3
2,228,서울대입구,A,9,"178,777",2799,A,3
2,228,서울대입구,A,10,"417,751",2024,A,3
2,228,서울대입구,A,11,"888,553",909,A,3
2,228,서울대입구,A,12,"1,458,277",309,A,3
2,228,서울대입구,A,13,"2,087,678",92,A,3
2,228,서울대입구,A,14,"2,408,408",44,A,3
2,228,서울대입구,A,15,"1,784,517",163,A,3
2,228,서울대입구,A,16,"2,268,047",63,A,3
2,228,서울대입구,A,17,"3,743,351",6,A,3
2,228,서울대입구,A,50,"86,330",3059,A,3
2,228,서울대입구,B,20,"1,974,680",117,A,3
2,228,서울대입구,B,21,"1,669,521",209,A,3
2,228,서울대입구,B,22,"2,494,080",38,A,3
2,228,서울대입구,B,23,"1,979,899",113,A,3
2,228,서울대입구,B,24,"1,651,071",218,A,3
2,228,서울대입구,B,25,"1,424,196",334,A,3
2,228,서울대입구,B,26,"1,212,199",500,A,3
2,228,서울대입구,B,27,"506,167",1758,A,3
2,228,서울대입구,B,28,"838,039",984,A,3
2,228,서울대입구,B,51,"77,365",3091,A,3
2,229,봉천,A,1,"974,031",765,A,6
2,229,봉천,A,2,"606,248",1485,A,6
2,229,봉천,A,3,"648,539",1368,A,6
2,229,봉천,A,4,"954,594",800,A,6
2,229,봉천,A,5,"918,729",855,A,6
2,229,봉천,A,6,"913,712",868,A,6
2,229,봉천,A,7,"1,494,628",294,A,6
2,229,봉천,A,8,"2,718,928",25,A,6
2,229,봉천,A,50,"45,212",3201,A,6
2,229,봉천,B,20,"276,347",2486,B,4
2,229,봉천,B,21,"410,247",2041,B,4
2,229,봉천,B,22,"604,744",1488,B,4
2,229,봉천,B,23,"884,795",917,B,4
2,229,봉천,B,24,"50,375",3181,B,4
2,229,봉천,B,25,"71,637",3110,B,4
2,229,봉천,B,26,"155,644",2858,B,4
2,229,봉천,B,51,"61,406",3141,B,4
2,229,봉천,C,30,"1,017,503",703,B,4
2,229,봉천,C,31,"676,101",1318,B,4
2,229,봉천,C,32,"552,703",1623,B,4
2,229,봉천,C,33,"878,164",927,B,4
2,229,봉천,C,34,"1,250,911",471,B,4
2,229,봉천,C,35,"837,380",986,B,4
2,229,봉천,C,36,"535,919",1666,B,4
2,229,봉천,C,52,"95,187",3038,B,4
2,230,신림,A,1,"3,272,073",11,A,4
2,230,신림,A,2,"2,110,215",88,A,4
2,230,신림,A,3,"1,752,093",171,A,4
2,230,신림,A,4,"1,356,816",385,A,4
2,230,신림,A,5,"1,137,590",571,A,4
2,230,신림,A,6,"914,188",866,A,4
2,230,신림,A,7,"801,457",1053,A,4
2,230,신림,A,8,"670,096",1330,A,4
2,230,신림,A,9,"711,983",1223,A,4
2,230,신림,A,10,"817,126",1025,A,4
2,230,신림,A,11,"953,978",801,A,4
2,230,신림,A,12,"1,169,065",550,A,4
2,230,신림,A,13,"1,332,388",404,A,4
2,230,신림,A,14,"1,927,375",124,A,4
2,230,신림,A,15,"498,424",1773,A,4
2,230,신림,B,17,"977,211",761,A,4
2,230,신림,B,18,"1,357,168",384,A,4
2,230,신림,B,19,"1,128,248",579,A,4
2,230,신림,B,20,"964,906",781,A,4
2,230,신림,B,21,"709,800",1230,A,4
2,230,신림,B,22,"442,502",1941,A,4
2,230,신림,B,23,"576,623",1558,A,4
2,230,신림,B,24,"958,890",790,A,4
2,230,신림,B,25,"1,651,615",217,A,4
2,230,신림,B,26,"1,990,160",109,A,4
2,230,신림,B,27,"1,636,137",224,A,4
2,230,신림,B,50,"62,039",3139,A,4
2,230,신림,C,30,"1,198,182",514,A,4
2,230,신림,C,31,"1,572,785",255,A,4
2,230,신림,C,32,"1,653,713",215,A,4
2,230,신림,C,33,"1,519,610",284,A,4
2,230,신림,C,34,"1,356,309",386,A,4
2,230,신림,C,35,"1,197,587",515,A,4
2,230,신림,C,36,"1,044,275",676,A,4
2,230,신림,C,37,"814,810",1033,A,4
2,230,신림,C,38,"433,129",1970,A,4
2,230,신림,C,39,"2,870,599",20,A,4
2,230,신림,C,40,"1,685,823",202,A,4
2,230,신림,C,41,"957,944",793,A,4
2,230,신림,C,42,"1,531,810",278,A,4
2,230,신림,C,43,"1,756,414",169,A,4
2,230,신림,C,44,"1,067,085",651,A,4
2,230,신림,C,45,"519,813",1714,A,4
2,230,신림,C,46,"179,329",2796,A,4
2,230,신림,C,47,"65,427",3127,A,4
2,230,신림,C,51,"38,621",3236,A,4
2,231,신대방,A,1,"37,697",3241,A,1
2,231,신대방,A,2,"168,671",2825,A,1
2,231,신대방,A,3,"530,264",1683,A,1
2,231,신대방,A,4,"953,721",802,A,1
2,231,신대방,A,5,"1,030,269",688,A,1
2,231,신대방,A,6,"1,036,265",684,A,1
2,231,신대방,A,7,"1,002,809",724,A,1
2,231,신대방,A,8,"971,744",770,A,1
2,231,신대방,A,9,"901,910",886,A,1
2,231,신대방,A,10,"1,071,706",643,A,1
2,231,신대방,A,11,"1,096,804",609,A,1
2,231,신대방,A,12,"1,117,178",593,A,1
2,231,신대방,A,13,"763,475",1129,A,1
2,231,신대방,A,14,"307,399",2368,A,1
2,231,신대방,A,50,"58,028",3154,A,1
2,231,신대방,B,21,"1,415,783",337,B,2
2,231,신대방,B,22,"1,285,886",444,B,2
2,231,신대방,B,23,"1,201,443",511,B,2
2,231,신대방,B,24,"975,485",762,B,2
2,231,신대방,B,25,"1,014,736",706,B,2
2,231,신대방,B,26,"922,172",847,B,2
2,231,신대방,B,27,"872,900",933,B,2
2,231,신대방,B,28,"718,596",1212,B,2
2,231,신대방,B,29,"483,335",1814,B,2
2,231,신대방,B,51,"24,829",3313,B,2
2,232,구로디지털단지,A,1,"1,443,620",321,A,6
2,232,구로디지털단지,A,2,"1,684,927",203,A,6
2,232,구로디지털단지,A,3,"1,357,173",383,A,6
2,232,구로디지털단지,A,4,"986,090",749,A,6
2,232,구로디지털단지,A,5,"1,534,234",275,A,6
2,232,구로디지털단지,A,6,"1,749,818",172,A,6
2,232,구로디지털단지,A,7,"1,466,297",303,A,6
2,232,구로디지털단지,A,8,"2,489,390",39,A,6
2,232,구로디지털단지,A,9,"1,746,016",178,A,6
2,232,구로디지털단지,A,10,"980,328",757,A,6
2,232,구로디지털단지,A,11,"1,649,708",219,A,6
2,232,구로디지털단지,A,12,"2,563,519",33,A,6
2,232,구로디지털단지,A,13,"2,382,322",49,A,6
2,232,구로디지털단지,A,14,"1,985,564",112,A,6
2,232,구로디지털단지,A,15,"1,273,771",457,A,6
2,232,구로디지털단지,A,16,"518,738",1718,A,6
2,232,구로디지털단지,A,17,"249,747",2577,A,6
2,232,구로디지털단지,A,18,"307,103",2370,A,6
2,232,구로디지털단지,A,19,"243,341",2595,A,6
2,232,구로디지털단지,A,50,"84,712",3068,A,6
2,232,구로디지털단지,B,31,"490,730",1797,B,3
2,232,구로디지털단지,B,32,"667,302",1333,B,3
2,232,구로디지털단지,B,33,"774,780",1106,B,3
2,232,구로디지털단지,B,34,"1,057,749",661,B,3
2,232,구로디지털단지,B,35,"1,176,847",544,B,3
2,232,구로디지털단지,B,36,"1,349,228",390,B,3
2,232,구로디지털단지,B,37,"1,242,075",477,B,3
2,232,구로디지털단지,B,38,"1,639,063",222,B,3
2,232,구로디지털단지,B,39,"1,666,660",212,B,3
2,232,구로디지털단지,B,40,"1,454,612",311,B,3
2,232,구로디지털단지,B,41,"1,020,643",702,B,3
2,232,구로디지털단지,B,42,"312,156",2349,B,3
2,232,구로디지털단지,B,43,"122,813",2957,B,3
2,232,구로디지털단지,B,44,"1,177,948",543,B,3
2,232,구로디지털단지,B,45,"1,862,253",137,B,3
2,232,구로디지털단지,B,46,"2,137,747",84,B,3
2,232,구로디지털단지,B,47,"1,076,687",630,B,3
2,232,구로디지털단지,B,48,"732,856",1181,B,3
2,232,구로디지털단지,B,51,"57,693",3157,B,3
2,233,대림,A,1,"1,234,201",484,A,8
2,233,대림,A,2,"1,503,050",290,A,8
2,233,대림,A,3,"1,386,197",358,A,8
2,233,대림,A,4,"1,139,156",570,A,8
2,233,대림,A,5,"689,608",1279,A,8
2,233,대림,A,6,"1,502,043",291,A,8
2,233,대림,A,7,"1,632,693",226,A,8
2,233,대림,A,8,"1,411,393",339,A,8
2,233,대림,A,9,"1,023,544",695,A,8
2,233,대림,A,10,"330,771",2295,A,8
2,233,대림,A,50,"93,568",3042,A,8
2,233,대림,B,20,"469,678",1860,B,4
2,233,대림,B,21,"907,464",882,B,4
2,233,대림,B,22,"1,410,370",340,B,4
2,233,대림,B,23,"1,790,894",161,B,4
2,233,대림,B,24,"1,688,640",201,B,4
2,233,대림,B,25,"581,141",1548,B,4
2,233,대림,B,26,"962,173",786,B,4
2,233,대림,B,27,"1,378,755",364,B,4
2,233,대림,B,28,"1,684,637",204,B,4
2,233,대림,B,29,"1,435,779",328,B,4
2,233,대림,B,51,"84,778",3067,B,4
2,234,신도림,A,1,"1,424,381",333,A,3
2,234,신도림,A,2,"1,727,319",189,A,3
2,234,신도림,A,3,"1,468,712",302,A,3
2,234,신도림,A,4,"719,666",1206,A,3
2,234,신도림,A,5,"1,081,771",624,A,3
2,234,신도림,A,6,"1,537,474",273,A,3
2,234,신도림,A,7,"1,533,466",276,A,3
2,234,신도림,A,8,"835,697",994,A,3
2,234,신도림,A,15,"622,971",1441,A,3
2,234,신도림,A,16,"994,410",735,A,3
2,234,신도림,A,17,"1,073,744",639,A,3
2,234,신도림,A,18,"1,038,359",681,A,3
2,234,신도림,A,19,"678,142",1306,A,3
2,234,신도림,A,20,"1,394,699",354,A,3
2,234,신도림,A,21,"1,524,557",281,A,3
2,234,신도림,A,22,"1,274,386",455,A,3
2,234,신도림,A,23,"1,065,262",653,A,3
2,234,신도림,A,24,"681,819",1299,A,3
2,234,신도림,A,25,"950,586",809,A,3
2,234,신도림,A,26,"765,211",1124,A,3
2,234,신도림,A,27,"264,728",2531,A,3
2,234,신도림,A,50,"44,699",3203,A,3
2,234,신도림,A,51,"98,934",3024,A,3
2,234,신도림,B,30,"2,336,814",56,B,1
2,234,신도림,B,31,"2,278,350",62,B,1
2,234,신도림,B,32,"2,208,697",72,B,1
2,234,신도림,B,33,"1,857,306",140,B,1
2,234,신도림,B,34,"926,677",842,B,1
2,234,신도림,B,35,"1,266,221",462,B,1
2,234,신도림,B,36,"1,668,810",210,B,1
2,234,신도림,B,37,"1,679,281",207,B,1
2,234,신도림,B,38,"1,478,476",298,B,1
2,234,신도림,B,39,"1,109,999",598,B,1
2,234,신도림,B,40,"1,978,598",114,B,1
2,234,신도림,B,41,"2,994,875",17,B,1
2,234,신도림,B,42,"1,796,947",157,B,1
2,234,신도림,B,43,"2,808,668",22,B,1
2,234,신도림,B,52,"110,897",2992,B,1
2,235,문래,A,1,"454,621",1910,A,7
2,235,문래,A,2,"272,714",2495,A,7
2,235,문래,A,3,"180,020",2795,A,7
2,235,문래,A,4,"125,137",2947,A,7
2,235,문래,A,5,"142,984",2893,A,7
2,235,문래,A,6,"162,878",2839,A,7
2,235,문래,A,7,"212,160",2709,A,7
2,235,문래,A,8,"149,654",2874,A,7
2,235,문래,A,9,"759,702",1135,A,7
2,235,문래,A,10,"308,337",2366,A,7
2,235,문래,A,11,"84,953",3066,A,7
2,235,문래,A,12,"25,887",3306,A,7
2,235,문래,A,37,"27,192",3300,A,7
2,235,문래,A,38,"79,575",3082,A,7
2,235,문래,A,39,"189,061",2773,A,7
2,235,문래,A,40,"240,239",2609,A,7
2,235,문래,A,41,"169,162",2824,A,7
2,235,문래,A,42,"142,341",2898,A,7
2,235,문래,A,43,"172,198",2821,A,7
2,235,문래,A,44,"306,689",2374,A,7
2,235,문래,A,45,"85,882",3064,A,7
2,235,문래,A,46,"156,184",2856,A,7
2,235,문래,A,47,"349,150",2230,A,7
2,235,문래,A,48,"833,211",1001,A,7
2,235,문래,A,50,"117,642",2973,A,7
2,235,문래,A,52,"32,497",3268,A,7
2,235,문래,B,13,"273,672",2492,B,3
2,235,문래,B,14,"304,899",2381,B,3
2,235,문래,B,15,"228,225",2656,B,3
2,235,문래,B,16,"123,444",2953,B,3
2,235,문래,B,17,"96,748",3033,B,3
2,235,문래,B,18,"187,171",2778,B,3
2,235,문래,B,19,"363,644",2179,B,3
2,235,문래,B,20,"127,192",2942,B,3
2,235,문래,B,21,"181,055",2791,B,3
2,235,문래,B,22,"319,271",2325,B,3
2,235,문래,B,23,"617,795",1452,B,3
2,235,문래,B,24,"1,218,952",495,B,3
2,235,문래,B,25,"366,285",2172,B,3
2,235,문래,B,26,"366,646",2170,B,3
2,235,문래,B,27,"300,103",2399,B,3
2,235,문래,B,28,"191,974",2765,B,3
2,235,문래,B,29,"180,084",2794,B,3
2,235,문래,B,30,"276,966",2484,B,3
2,235,문래,B,31,"383,751",2120,B,3
2,235,문래,B,32,"374,980",2145,B,3
2,235,문래,B,33,"1,000,204",726,B,3
2,235,문래,B,34,"509,796",1745,B,3
2,235,문래,B,35,"254,882",2561,B,3
2,235,문래,B,36,"73,198",3107,B,3
2,235,문래,B,51,"31,688",3277,B,3
2,235,문래,B,53,"57,772",3156,B,3
2,236,영등포구청,A,1,"1,273,798",456,A,1
2,236,영등포구청,A,2,"770,984",1112,A,1
2,236,영등포구청,A,3,"436,516",1963,A,1
2,236,영등포구청,A,4,"509,240",1748,A,1
2,236,영등포구청,A,5,"1,197,164",516,A,1
2,236,영등포구청,A,6,"875,034",930,A,1
2,236,영등포구청,A,50,"88,044",3055,A,1
2,236,영등포구청,B,10,"428,970",1983,B,2
2,236,영등포구청,B,11,"336,159",2278,B,2
2,236,영등포구청,B,12,"373,189",2154,B,2
2,236,영등포구청,B,13,"436,960",1959,B,2
2,236,영등포구청,B,14,"475,665",1841,B,2
2,236,영등포구청,B,15,"408,975",2049,B,2
2,236,영등포구청,B,51,"357,125",2203,B,2
2,236,영등포구청,C,20,"458,750",1893,C,3
2,236,영등포구청,C,21,"495,365",1782,C,3
2,236,영등포구청,C,22,"535,905",1667,C,3
2,236,영등포구청,C,23,"518,357",1719,C,3
2,236,영등포구청,C,24,"632,604",1414,C,3
2,236,영등포구청,C,25,"521,261",1710,C,3
2,236,영등포구청,C,26,"383,670",2121,C,3
2,236,영등포구청,C,27,"476,596",1832,C,3
2,236,영등포구청,C,28,"725,467",1195,C,3
2,236,영등포구청,C,29,"830,315",1011,C,3
2,236,영등포구청,C,30,"1,185,199",531,C,3
2,236,영등포구청,C,31,"1,218,824",496,C,3
2,236,영등포구청,C,52,"43,134",3212,C,3
2,237,당산,A,1,"1,578,105",252,A,1
2,237,당산,A,2,"1,313,229",421,A,1
2,237,당산,A,3,"1,068,899",648,A,1
2,237,당산,A,4,"630,974",1419,A,1
2,237,당산,A,5,"910,471",876,A,1
2,237,당산,A,6,"1,398,910",349,A,1
